SalesKey	Region	Month	Median price	Year	MonthNo
706	Capitol View	April	25000	2012	4
707	Capitol View Manor	April	19000	2012	4
708	Carey Park	April	12000	2012	4
709	Carroll Heights	April	19000	2012	4
710	Carver Hills	April	6000	2012	4
711	Cascade Avenue	April	18000	2012	4
712	Cascade Heights	April	112000	2012	4
713	Castleberry Hill	April	95000	2012	4
714	Castleberry Hill Landmark District	April	110000	2012	4
715	Castlewood	April	1150000	2012	4
716	Centennial Hill	April	132000	2012	4
717	Center Hill	April	12000	2012	4
718	Channing Valley	April	270000	2012	4
719	Chastain Park	April	650000	2012	4
720	Chosewood Park	April	42000	2012	4
721	Collier Heights	April	19000	2012	4
722	Collier Hills	April	490000	2012	4
723	Collier Hills North	April	475000	2012	4
724	Colonial	April	175000	2012	4
725	Constitution	April	15000	2012	4
726	Cross Creek	April	58000	2012	4
727	Custer-Mcdonough-Guice	April	30000	2012	4
728	Deerwood	April	18000	2012	4
729	Dixie Hills	April	9000	2012	4
730	Downtown Atlanta	April	110000	2012	4
731	East Atlanta	April	135000	2012	4
732	East Atlanta Village	April	80000	2012	4
733	East Chastain Park	April	135000	2012	4
734	Edgewood	April	142000	2012	4
735	Elmco Estates	April	34000	2012	4
736	English Avenue	April	4000	2012	4
737	English Park	April	50000	2012	4
738	Fairburn	April	50000	2012	4
739	Fairburn Heights	April	19000	2012	4
740	Fairburn Mays	April	28000	2012	4
741	Fairburn Road-Wisteria Lane	April	null	2012	4
742	Fairburn Tell	April	null	2012	4
743	Fairlie-Poplar	April	28000	2012	4
744	Fairway Acres	April	18000	2012	4
745	Fernleaf	April	504000	2012	4
746	Five Points District	April	41000	2012	4
747	Florida Heights	April	24000	2012	4
748	Garden Hills	April	393000	2012	4
749	Georgia State University	April	null	2012	4
750	Glenrose Heights	April	35000	2012	4
751	Glenwood Park	April	300000	2012	4
752	Grant Park	April	150000	2012	4
753	Green Forest Acres	April	39000	2012	4
754	Greenbriar	April	40000	2012	4
755	Grove Park	April	9000	2012	4
756	Hammond Park	April	7000	2012	4
757	Hanover West	April	null	2012	4
758	Harland Terrace	April	14000	2012	4
759	Harris Chiles	April	null	2012	4
760	Harris Manor	April	null	2012	4
761	Heritage Valley	April	16000	2012	4
762	High Point	April	85000	2012	4
763	Hills Park	April	225000	2012	4
764	Historic Brookhaven	April	505000	2012	4
765	Home Park	April	195000	2012	4
766	Hunter Hills	April	14000	2012	4
767	Inman Park	April	275000	2012	4
768	Intown South	April	22000	2012	4
769	Joyland	April	null	2012	4
770	Kings Forest	April	31000	2012	4
771	Kingswood	April	630000	2012	4
772	Knight Park-Howell Station	April	180000	2012	4
773	Lakewood	April	17000	2012	4
774	Lakewood Heights	April	22000	2012	4
775	Laurens Valley	April	null	2012	4
776	Leila Valley	April	25000	2012	4
777	Lenox	April	215000	2012	4
778	Lincoln	April	35000	2012	4
779	Lindbergh-Morosgo	April	42000	2012	4
780	Little Five Points	April	40000	2012	4
781	Loring Heights	April	190000	2012	4
782	Luckie Marietta	April	215000	2012	4
783	Magnum Manor	April	87000	2012	4
784	Margaret Mitchell	April	916000	2012	4
785	Marietta Street Artery	April	null	2012	4
786	Martin Luther King Jr. Landmark District	April	169000	2012	4
787	Martin Manor	April	262000	2012	4
788	Mays	April	53000	2012	4
789	Mechanicsville	April	24000	2012	4
790	Memorial Park	April	490000	2012	4
791	Midtown	April	157000	2012	4
792	Midwest Cascade	April	360000	2012	4
793	Monroe Heights	April	145000	2012	4
794	Morningside-Lenox Park	April	432000	2012	4
795	Mount Paran	April	593000	2012	4
796	Mount Paran Parkway	April	null	2012	4
797	Mozley Park	April	18000	2012	4
798	Niskey Lake	April	125000	2012	4
799	North Buckhead	April	340000	2012	4
800	Northeast Atlanta	April	190000	2012	4
801	Northwest Atlanta	April	39000	2012	4
802	Norwood Manor	April	36000	2012	4
803	Oakland	April	39000	2012	4
804	Oakland City	April	15000	2012	4
805	Old Fourth Ward	April	81000	2012	4
806	Old Gordon	April	null	2012	4
807	Orchard Knob	April	null	2012	4
808	Ormewood Park	April	137000	2012	4
809	Paces	April	110000	2012	4
810	Peachtree Battle	April	186000	2012	4
811	Peachtree Center	April	28000	2012	4
812	Peachtree Heights East	April	292000	2012	4
813	Peachtree Heights West	April	186000	2012	4
814	Peachtree Hills	April	324000	2012	4
815	Peachtree Park	April	457000	2012	4
816	Penelope	April	null	2012	4
817	Peoplestown	April	50000	2012	4
818	Perkerson	April	23000	2012	4
819	Peyton Forest	April	41000	2012	4
820	Piedmont Heights	April	326000	2012	4
821	Pine Hills	April	144000	2012	4
822	Pittsburgh	April	12000	2012	4
823	Pleasant Hill	April	591000	2012	4
824	Polar Rock	April	9000	2012	4
825	Pomona Park	April	180000	2012	4
826	Poncey-Highland	April	139000	2012	4
827	Princeton Lakes	April	131000	2012	4
828	Randall Mill	April	1028000	2012	4
829	Rebel Valley Forest	April	14000	2012	4
830	Reynoldstown	April	136000	2012	4
831	Ridgecrest Forest	April	null	2012	4
832	Ridgedale Park	April	430000	2012	4
833	Ridgewood Heights	April	null	2012	4
834	Riverside	April	87000	2012	4
835	Rockdale	April	null	2012	4
836	Rosedale Heights	April	null	2012	4
837	Sandtown	April	115000	2012	4
838	Scotts Crossing	April	5000	2012	4
839	Sherwood Forest	April	652000	2012	4
840	SoNo	April	53000	2012	4
841	South Atlanta	April	16000	2012	4
842	South Downtown	April	39000	2012	4
843	South River Gardens	April	20000	2012	4
844	South Tuxedo Park	April	565000	2012	4
845	Southside	April	22000	2012	4
846	Southwest Atlanta	April	43000	2012	4
847	Springlake	April	440000	2012	4
848	Summerhill	April	70000	2012	4
849	Swallow Circle-Baywood	April	null	2012	4
850	Sweet Auburn	April	82000	2012	4
851	Sylvan Hills	April	19000	2012	4
852	Thomasville Heights	April	9000	2012	4
853	Tuxedo Park	April	1300000	2012	4
854	Underwood Hills	April	85000	2012	4
855	Venetian Hills	April	14000	2012	4
856	Vine City	April	1000	2012	4
857	Virginia Highland	April	429000	2012	4
858	Washington Park	April	15000	2012	4
859	Wesley Battle	April	340000	2012	4
860	West End	April	34000	2012	4
861	West Highlands	April	202000	2012	4
862	West Lake	April	7000	2012	4
863	West Manor	April	null	2012	4
864	West Paces Ferry	April	640000	2012	4
865	Westhaven	April	38000	2012	4
866	Westminster-Milmar	April	257000	2012	4
867	Westover Plantation	April	120000	2012	4
868	Westside	April	2000	2012	4
869	Westview	April	18000	2012	4
870	Westview Cemetery	April	null	2012	4
871	Westwood Terrace	April	null	2012	4
872	Whitewater Creek	April	625000	2012	4
873	Whittier Mill Village	April	225000	2012	4
874	Wildwood	April	486000	2012	4
875	Wilson Mill Meadows	April	19000	2012	4
876	Wisteria Gardens	April	null	2012	4
877	Woodfield	April	363000	2012	4
878	Woodland Hills	April	100000	2012	4
879	Wyngate	April	1525000	2012	4
880	Adair Park	May	40000	2012	5
881	Adams Park	May	27000	2012	5
882	Adamsville	May	25000	2012	5
883	Almond Park	May	10000	2012	5
884	Ansley Park	May	887000	2012	5
885	Arden-Habersham	May	null	2012	5
886	Ardmore	May	369000	2012	5
887	Argonne Forest	May	545000	2012	5
888	Arlington Estates	May	31000	2012	5
889	Ashview Heights	May	12000	2012	5
890	Atkins Park	May	184000	2012	5
891	Atlanta University Center	May	40000	2012	5
892	Atlantic Station	May	116000	2012	5
893	Audobon Forest	May	100000	2012	5
894	Audobon Forest West	May	null	2012	5
895	Baker Hills	May	22000	2012	5
896	Bakers Ferry	May	21000	2012	5
897	Bankhead	May	7000	2012	5
898	Bankhead-Bolton	May	null	2012	5
899	Beecher Hills	May	32000	2012	5
900	Ben Hill	May	45000	2012	5
901	Ben Hill Forest	May	null	2012	5
902	Ben Hill Terrace	May	90000	2012	5
903	Benteen Park	May	32000	2012	5
904	Berkeley Park	May	132000	2012	5
905	Betmar Lavilla	May	23000	2012	5
906	Blair Villa-Poole Creek	May	null	2012	5
907	Blandtown	May	185000	2012	5
908	Bolton	May	120000	2012	5
909	Bolton Hills	May	16000	2012	5
910	Boulder Park	May	null	2012	5
911	Boulevard Heights	May	45000	2012	5
912	Brandon	May	465000	2012	5
913	Brentwood	May	21000	2012	5
914	Brookview Heights	May	null	2012	5
915	Brookwood	May	243000	2012	5
916	Brookwood Hills	May	379000	2012	5
917	Brookwood Hills Conservation District	May	750000	2012	5
918	Browns Mill Park	May	20000	2012	5
919	Buckhead	May	319000	2012	5
920	Buckhead Forest	May	190000	2012	5
921	Buckhead Heights	May	161000	2012	5
922	Bush Mountain	May	null	2012	5
923	Cabbagetown	May	165000	2012	5
924	Campbellton Road	May	16000	2012	5
925	Candler Park	May	337000	2012	5
926	Capitol View	May	23000	2012	5
927	Capitol View Manor	May	19000	2012	5
928	Carey Park	May	11000	2012	5
929	Carroll Heights	May	19000	2012	5
930	Carver Hills	May	7000	2012	5
931	Cascade Avenue	May	11000	2012	5
932	Cascade Heights	May	143000	2012	5
933	Castleberry Hill	May	90000	2012	5
934	Castleberry Hill Landmark District	May	110000	2012	5
935	Castlewood	May	750000	2012	5
936	Centennial Hill	May	130000	2012	5
937	Center Hill	May	9000	2012	5
938	Channing Valley	May	270000	2012	5
939	Chastain Park	May	865000	2012	5
940	Chosewood Park	May	31000	2012	5
941	Collier Heights	May	18000	2012	5
942	Collier Hills	May	525000	2012	5
943	Collier Hills North	May	427000	2012	5
944	Colonial	May	215000	2012	5
945	Constitution	May	10000	2012	5
946	Cross Creek	May	60000	2012	5
947	Custer-Mcdonough-Guice	May	48000	2012	5
948	Deerwood	May	80000	2012	5
949	Dixie Hills	May	9000	2012	5
950	Downtown Atlanta	May	109000	2012	5
951	East Atlanta	May	145000	2012	5
952	East Atlanta Village	May	80000	2012	5
953	East Chastain Park	May	135000	2012	5
954	Edgewood	May	142000	2012	5
955	Elmco Estates	May	34000	2012	5
956	English Avenue	May	5000	2012	5
957	English Park	May	50000	2012	5
958	Fairburn	May	50000	2012	5
959	Fairburn Heights	May	17000	2012	5
960	Fairburn Mays	May	21000	2012	5
961	Fairburn Road-Wisteria Lane	May	null	2012	5
962	Fairburn Tell	May	null	2012	5
963	Fairlie-Poplar	May	58000	2012	5
964	Fairway Acres	May	21000	2012	5
965	Fernleaf	May	504000	2012	5
966	Five Points District	May	26000	2012	5
967	Florida Heights	May	22000	2012	5
968	Garden Hills	May	430000	2012	5
969	Georgia State University	May	null	2012	5
970	Glenrose Heights	May	17000	2012	5
971	Glenwood Park	May	183000	2012	5
972	Grant Park	May	163000	2012	5
973	Green Forest Acres	May	39000	2012	5
974	Greenbriar	May	53000	2012	5
975	Grove Park	May	9000	2012	5
976	Hammond Park	May	8000	2012	5
977	Hanover West	May	541000	2012	5
978	Harland Terrace	May	6000	2012	5
979	Harris Chiles	May	null	2012	5
980	Harris Manor	May	null	2012	5
981	Heritage Valley	May	26000	2012	5
982	High Point	May	95000	2012	5
983	Hills Park	May	237000	2012	5
984	Historic Brookhaven	May	496000	2012	5
985	Home Park	May	215000	2012	5
986	Hunter Hills	May	8000	2012	5
987	Inman Park	May	308000	2012	5
988	Intown South	May	23000	2012	5
989	Joyland	May	null	2012	5
990	Kings Forest	May	36000	2012	5
991	Kingswood	May	825000	2012	5
992	Knight Park-Howell Station	May	125000	2012	5
993	Lakewood	May	18000	2012	5
994	Lakewood Heights	May	12000	2012	5
995	Laurens Valley	May	null	2012	5
996	Leila Valley	May	8000	2012	5
997	Lenox	May	161000	2012	5
998	Lincoln	May	35000	2012	5
999	Lindbergh-Morosgo	May	42000	2012	5
1000	Little Five Points	May	41000	2012	5
1001	Loring Heights	May	240000	2012	5
1002	Luckie Marietta	May	84000	2012	5
1003	Magnum Manor	May	122000	2012	5
1004	Margaret Mitchell	May	548000	2012	5
1005	Marietta Street Artery	May	null	2012	5
1006	Martin Luther King Jr. Landmark District	May	150000	2012	5
1007	Martin Manor	May	282000	2012	5
1008	Mays	May	53000	2012	5
1009	Mechanicsville	May	25000	2012	5
1010	Memorial Park	May	505000	2012	5
1011	Midtown	May	169000	2012	5
1012	Midwest Cascade	May	281000	2012	5
1013	Monroe Heights	May	138000	2012	5
1014	Morningside-Lenox Park	May	484000	2012	5
1015	Mount Paran	May	1035000	2012	5
1016	Mount Paran Parkway	May	665000	2012	5
1017	Mozley Park	May	14000	2012	5
1018	Niskey Lake	May	125000	2012	5
1019	North Buckhead	May	333000	2012	5
1020	Northeast Atlanta	May	201000	2012	5
1021	Northwest Atlanta	May	40000	2012	5
1022	Norwood Manor	May	24000	2012	5
1023	Oakland	May	39000	2012	5
1024	Oakland City	May	16000	2012	5
1025	Old Fourth Ward	May	90000	2012	5
1026	Old Gordon	May	null	2012	5
1027	Orchard Knob	May	21000	2012	5
1028	Ormewood Park	May	174000	2012	5
1029	Paces	May	116000	2012	5
1030	Peachtree Battle	May	120000	2012	5
1031	Peachtree Center	May	35000	2012	5
1032	Peachtree Heights East	May	457000	2012	5
1033	Peachtree Heights West	May	200000	2012	5
1034	Peachtree Hills	May	311000	2012	5
1035	Peachtree Park	May	534000	2012	5
1036	Penelope	May	null	2012	5
1037	Peoplestown	May	50000	2012	5
1038	Perkerson	May	20000	2012	5
1039	Peyton Forest	May	null	2012	5
1040	Piedmont Heights	May	328000	2012	5
1041	Pine Hills	May	138000	2012	5
1042	Pittsburgh	May	15000	2012	5
1043	Pleasant Hill	May	331000	2012	5
1044	Polar Rock	May	8000	2012	5
1045	Pomona Park	May	108000	2012	5
1046	Poncey-Highland	May	134000	2012	5
1047	Princeton Lakes	May	88000	2012	5
1048	Randall Mill	May	735000	2012	5
1049	Rebel Valley Forest	May	11000	2012	5
1050	Reynoldstown	May	138000	2012	5
1051	Ridgecrest Forest	May	null	2012	5
1052	Ridgedale Park	May	360000	2012	5
1053	Ridgewood Heights	May	335000	2012	5
1054	Riverside	May	74000	2012	5
1055	Rockdale	May	200000	2012	5
1056	Rosedale Heights	May	null	2012	5
1057	Sandtown	May	117000	2012	5
1058	Scotts Crossing	May	5000	2012	5
1059	Sherwood Forest	May	609000	2012	5
1060	SoNo	May	74000	2012	5
1061	South Atlanta	May	44000	2012	5
1062	South Downtown	May	36000	2012	5
1063	South River Gardens	May	20000	2012	5
1064	South Tuxedo Park	May	575000	2012	5
1065	Southside	May	21000	2012	5
1066	Southwest Atlanta	May	43000	2012	5
1067	Springlake	May	600000	2012	5
1068	Summerhill	May	87000	2012	5
1069	Swallow Circle-Baywood	May	null	2012	5
1070	Sweet Auburn	May	96000	2012	5
1071	Sylvan Hills	May	20000	2012	5
1072	Thomasville Heights	May	9000	2012	5
1073	Tuxedo Park	May	550000	2012	5
1074	Underwood Hills	May	273000	2012	5
1075	Venetian Hills	May	15000	2012	5
1076	Vine City	May	1000	2012	5
1077	Virginia Highland	May	448000	2012	5
1078	Washington Park	May	17000	2012	5
1079	Wesley Battle	May	273000	2012	5
1080	West End	May	34000	2012	5
1081	West Highlands	May	202000	2012	5
1082	West Lake	May	13000	2012	5
1083	West Manor	May	36000	2012	5
1084	West Paces Ferry	May	830000	2012	5
1085	Westhaven	May	38000	2012	5
1086	Westminster-Milmar	May	255000	2012	5
1087	Westover Plantation	May	129000	2012	5
1088	Westside	May	5000	2012	5
1089	Westview	May	29000	2012	5
1090	Westview Cemetery	May	26000	2012	5
1091	Westwood Terrace	May	null	2012	5
1092	Whitewater Creek	May	null	2012	5
1093	Whittier Mill Village	May	230000	2012	5
1094	Wildwood	May	383000	2012	5
1095	Wilson Mill Meadows	May	21000	2012	5
1096	Wisteria Gardens	May	76000	2012	5
1097	Woodfield	May	363000	2012	5
1098	Woodland Hills	May	100000	2012	5
1099	Wyngate	May	863000	2012	5
1100	Adair Park	June	34000	2012	6
1101	Adams Park	June	28000	2012	6
1102	Adamsville	June	37000	2012	6
1103	Almond Park	June	12000	2012	6
1104	Ansley Park	June	887000	2012	6
1105	Arden-Habersham	June	1045000	2012	6
1106	Ardmore	June	386000	2012	6
1107	Argonne Forest	June	900000	2012	6
1108	Arlington Estates	June	46000	2012	6
1109	Ashview Heights	June	11000	2012	6
1110	Atkins Park	June	325000	2012	6
1111	Atlanta University Center	June	null	2012	6
1112	Atlantic Station	June	131000	2012	6
1113	Audobon Forest	June	85000	2012	6
1114	Audobon Forest West	June	null	2012	6
1115	Baker Hills	June	44000	2012	6
1116	Bakers Ferry	June	null	2012	6
1117	Bankhead	June	11000	2012	6
1118	Bankhead-Bolton	June	null	2012	6
1119	Beecher Hills	June	28000	2012	6
1120	Ben Hill	June	45000	2012	6
1121	Ben Hill Forest	June	null	2012	6
1122	Ben Hill Terrace	June	null	2012	6
1123	Benteen Park	June	32000	2012	6
1124	Berkeley Park	June	155000	2012	6
1125	Betmar Lavilla	June	22000	2012	6
1126	Blair Villa-Poole Creek	June	9000	2012	6
1127	Blandtown	June	190000	2012	6
1128	Bolton	June	118000	2012	6
1129	Bolton Hills	June	16000	2012	6
1130	Boulder Park	June	null	2012	6
1131	Boulevard Heights	June	62000	2012	6
1132	Brandon	June	650000	2012	6
1133	Brentwood	June	21000	2012	6
1134	Brookview Heights	June	null	2012	6
1135	Brookwood	June	197000	2012	6
1136	Brookwood Hills	June	379000	2012	6
1137	Brookwood Hills Conservation District	June	680000	2012	6
1138	Browns Mill Park	June	23000	2012	6
1139	Buckhead	June	340000	2012	6
1140	Buckhead Forest	June	263000	2012	6
1141	Buckhead Heights	June	178000	2012	6
1142	Bush Mountain	June	null	2012	6
1143	Cabbagetown	June	206000	2012	6
1144	Campbellton Road	June	16000	2012	6
1145	Candler Park	June	335000	2012	6
1146	Capitol View	June	22000	2012	6
1147	Capitol View Manor	June	19000	2012	6
1148	Carey Park	June	12000	2012	6
1149	Carroll Heights	June	20000	2012	6
1150	Carver Hills	June	7000	2012	6
1151	Cascade Avenue	June	13000	2012	6
1152	Cascade Heights	June	80000	2012	6
1153	Castleberry Hill	June	80000	2012	6
1154	Castleberry Hill Landmark District	June	94000	2012	6
1155	Castlewood	June	600000	2012	6
1156	Centennial Hill	June	127000	2012	6
1157	Center Hill	June	9000	2012	6
1158	Channing Valley	June	337000	2012	6
1159	Chastain Park	June	642000	2012	6
1160	Chosewood Park	June	30000	2012	6
1161	Collier Heights	June	22000	2012	6
1162	Collier Hills	June	550000	2012	6
1163	Collier Hills North	June	475000	2012	6
1164	Colonial	June	210000	2012	6
1165	Constitution	June	12000	2012	6
1166	Cross Creek	June	64000	2012	6
1167	Custer-Mcdonough-Guice	June	25000	2012	6
1168	Deerwood	June	28000	2012	6
1169	Dixie Hills	June	8000	2012	6
1170	Downtown Atlanta	June	95000	2012	6
